Sector,Fecha,Hora,Mp10,Mp2_5
centro ,01/07/2019,14,0,0
poniente ,01/07/2019,14,15,14
pueblo nuevo ,01/07/2019,14,23,21
santa rosa ,01/07/2019,14,58,50
universidad ,01/07/2019,14,16,15
amanecer ,01/07/2019,15,83,79
centro ,01/07/2019,15,0,0
poniente ,01/07/2019,15,25,24
pueblo nuevo ,01/07/2019,15,26,24
santa rosa ,01/07/2019,15,119,99
universidad ,01/07/2019,15,28,26
amanecer ,01/07/2019,16,76,74
centro ,01/07/2019,16,0,0
poniente ,01/07/2019,16,19,17
pueblo nuevo ,01/07/2019,16,42,40
santa rosa ,01/07/2019,16,123,105
universidad ,01/07/2019,16,27,25
amanecer ,01/07/2019,17,111,107
centro ,01/07/2019,17,0,0
poniente ,01/07/2019,17,15,14
pueblo nuevo ,01/07/2019,17,65,60
santa rosa ,01/07/2019,17,222,190
universidad ,01/07/2019,17,30,29
amanecer ,01/07/2019,18,118,113
centro ,01/07/2019,18,0,0
poniente ,01/07/2019,18,13,12
pueblo nuevo ,01/07/2019,18,62,58
santa rosa ,01/07/2019,18,187,159
universidad ,01/07/2019,18,32,31
amanecer ,01/07/2019,19,105,102
centro ,01/07/2019,19,0,0
poniente ,01/07/2019,19,12,11
pueblo nuevo ,01/07/2019,19,80,76
santa rosa ,01/07/2019,19,185,156
universidad ,01/07/2019,19,25,23
amanecer ,01/07/2019,20,92,88
centro ,01/07/2019,20,0,0
poniente ,01/07/2019,20,11,10
pueblo nuevo ,01/07/2019,20,97,91
santa rosa ,01/07/2019,20,162,138
universidad ,01/07/2019,20,30,28
amanecer ,01/07/2019,21,62,60
centro ,01/07/2019,21,0,0
poniente ,01/07/2019,21,11,10
pueblo nuevo ,01/07/2019,21,96,91
santa rosa ,01/07/2019,21,170,145
universidad ,01/07/2019,21,22,21
amanecer ,01/07/2019,22,43,41
centro ,01/07/2019,22,0,0
poniente ,01/07/2019,22,11,10
pueblo nuevo ,01/07/2019,22,63,59
santa rosa ,01/07/2019,22,94,81
universidad ,01/07/2019,22,15,14
amanecer ,01/07/2019,23,38,36
centro ,01/07/2019,23,0,0
poniente ,01/07/2019,23,7,6
pueblo nuevo ,01/07/2019,23,75,71
santa rosa ,01/07/2019,23,53,45
universidad ,01/07/2019,23,14,13
amanecer ,02/07/2019,0,37,36
centro ,02/07/2019,0,0,0
poniente ,02/07/2019,0,8,7
pueblo nuevo ,02/07/2019,0,30,29
santa rosa ,02/07/2019,0,45,40
universidad ,02/07/2019,0,12,11
amanecer ,02/07/2019,1,34,32
centro ,02/07/2019,1,0,0
poniente ,02/07/2019,1,7,6
pueblo nuevo ,02/07/2019,1,8,7
santa rosa ,02/07/2019,1,58,50
universidad ,02/07/2019,1,13,12
amanecer ,02/07/2019,2,47,45
centro ,02/07/2019,2,0,0
poniente ,02/07/2019,2,10,9
pueblo nuevo ,02/07/2019,2,20,18
santa rosa ,02/07/2019,2,49,42
universidad ,02/07/2019,2,18,17
amanecer ,02/07/2019,3,54,52
centro ,02/07/2019,3,0,0
poniente ,02/07/2019,3,7,6
pueblo nuevo ,02/07/2019,3,32,29
santa rosa ,02/07/2019,3,39,34
universidad ,02/07/2019,3,19,18
amanecer ,02/07/2019,4,21,20
centro ,02/07/2019,4,0,0
poniente ,02/07/2019,4,9,8
pueblo nuevo ,02/07/2019,4,38,35
santa rosa ,02/07/2019,4,45,39
universidad ,02/07/2019,4,7,6
amanecer ,02/07/2019,5,25,24
centro ,02/07/2019,5,0,0
poniente ,02/07/2019,5,22,21
pueblo nuevo ,02/07/2019,5,6,5
santa rosa ,02/07/2019,5,21,18
universidad ,02/07/2019,5,7,6
amanecer ,02/07/2019,6,39,37
centro ,02/07/2019,6,0,0
poniente ,02/07/2019,6,25,24
pueblo nuevo ,02/07/2019,6,5,5
santa rosa ,02/07/2019,6,21,18
universidad ,02/07/2019,6,9,8
amanecer ,02/07/2019,7,78,74
centro ,02/07/2019,7,0,0
poniente ,02/07/2019,7,32,30
pueblo nuevo ,02/07/2019,7,8,8
santa rosa ,02/07/2019,7,57,48
universidad ,02/07/2019,7,18,17
amanecer ,02/07/2019,8,89,86
centro ,02/07/2019,8,0,0
poniente ,02/07/2019,8,38,36
pueblo nuevo ,02/07/2019,8,12,11
santa rosa ,02/07/2019,8,54,45
universidad ,02/07/2019,8,26,24
amanecer ,02/07/2019,9,102,97
centro ,02/07/2019,9,0,0
poniente ,02/07/2019,9,44,42
pueblo nuevo ,02/07/2019,9,12,11
santa rosa ,02/07/2019,9,88,74
universidad ,02/07/2019,9,31,29
amanecer ,02/07/2019,10,65,63
centro ,02/07/2019,10,0,0
poniente ,02/07/2019,10,49,47
pueblo nuevo ,02/07/2019,10,15,14
santa rosa ,02/07/2019,10,55,46
universidad ,02/07/2019,10,26,25
amanecer ,02/07/2019,11,51,49
centro ,02/07/2019,11,0,0
poniente ,02/07/2019,11,37,35
pueblo nuevo ,02/07/2019,11,18,16
santa rosa ,02/07/2019,11,34,28
universidad ,02/07/2019,11,14,13
amanecer ,02/07/2019,12,46,45
centro ,02/07/2019,12,0,0
poniente ,02/07/2019,12,32,31
pueblo nuevo ,02/07/2019,12,24,23
santa rosa ,02/07/2019,12,58,48
universidad ,02/07/2019,12,12,11
amanecer ,02/07/2019,13,46,43
centro ,02/07/2019,13,0,0
poniente ,02/07/2019,13,15,14
pueblo nuevo ,02/07/2019,13,30,28
santa rosa ,02/07/2019,13,44,38
universidad ,02/07/2019,13,12,11
amanecer ,02/07/2019,14,46,45
centro ,02/07/2019,14,0,0
poniente ,02/07/2019,14,16,15
pueblo nuevo ,02/07/2019,14,12,10
santa rosa ,02/07/2019,14,57,49
universidad ,02/07/2019,14,9,8
amanecer ,02/07/2019,15,43,41
centro ,02/07/2019,15,0,0
poniente ,02/07/2019,15,14,13
pueblo nuevo ,02/07/2019,15,13,12
santa rosa ,02/07/2019,15,55,48
universidad ,02/07/2019,15,9,8
amanecer ,02/07/2019,16,129,124
centro ,02/07/2019,16,0,0
poniente ,02/07/2019,16,16,15
pueblo nuevo ,02/07/2019,16,25,24
santa rosa ,02/07/2019,16,89,76
universidad ,02/07/2019,16,24,22
amanecer ,02/07/2019,17,265,250
centro ,02/07/2019,17,0,0
poniente ,02/07/2019,17,35,33
pueblo nuevo ,02/07/2019,17,24,23
santa rosa ,02/07/2019,17,143,120
universidad ,02/07/2019,17,95,92
amanecer ,02/07/2019,18,313,292
centro ,02/07/2019,18,0,0
poniente ,02/07/2019,18,35,34
pueblo nuevo ,02/07/2019,18,53,51
santa rosa ,02/07/2019,18,148,125
universidad ,02/07/2019,18,98,96
amanecer ,02/07/2019,19,285,267
centro ,02/07/2019,19,0,0
poniente ,02/07/2019,19,27,26
pueblo nuevo ,02/07/2019,19,57,55
santa rosa ,02/07/2019,19,161,135
universidad ,02/07/2019,19,100,98
amanecer ,02/07/2019,20,271,253
centro ,02/07/2019,20,0,0
poniente ,02/07/2019,20,33,31
pueblo nuevo ,02/07/2019,20,52,48
santa rosa ,02/07/2019,20,368,303
universidad ,02/07/2019,20,126,124
amanecer ,02/07/2019,21,195,184
centro ,02/07/2019,21,0,0
poniente ,02/07/2019,21,26,25
pueblo nuevo ,02/07/2019,21,226,209
santa rosa ,02/07/2019,21,331,271
universidad ,02/07/2019,21,55,53
amanecer ,02/07/2019,22,206,195
centro ,02/07/2019,22,0,0
poniente ,02/07/2019,22,24,23
pueblo nuevo ,02/07/2019,22,184,171
santa rosa ,02/07/2019,22,242,205
universidad ,02/07/2019,22,69,67
amanecer ,02/07/2019,23,123,117
centro ,02/07/2019,23,0,0
poniente ,02/07/2019,23,29,27
pueblo nuevo ,02/07/2019,23,218,202
santa rosa ,02/07/2019,23,235,195
universidad ,02/07/2019,23,47,45
amanecer ,03/07/2019,0,97,93
centro ,03/07/2019,0,0,0
poniente ,03/07/2019,0,26,24
pueblo nuevo ,03/07/2019,0,192,177
santa rosa ,03/07/2019,0,160,135
universidad ,03/07/2019,0,45,43
amanecer ,03/07/2019,1,96,92
centro ,03/07/2019,1,0,0
poniente ,03/07/2019,1,19,18
pueblo nuevo ,03/07/2019,1,103,95
santa rosa ,03/07/2019,1,66,56
universidad ,03/07/2019,1,49,47
amanecer ,03/07/2019,2,53,50
centro ,03/07/2019,2,0,0
poniente ,03/07/2019,2,20,19
pueblo nuevo ,03/07/2019,2,15,14
santa rosa ,03/07/2019,2,53,44
universidad ,03/07/2019,2,21,20
amanecer ,03/07/2019,3,24,23
centro ,03/07/2019,3,0,0
poniente ,03/07/2019,3,31,29
pueblo nuevo ,03/07/2019,3,7,6
santa rosa ,03/07/2019,3,22,19
universidad ,03/07/2019,3,11,10
amanecer ,03/07/2019,4,10,9
centro ,03/07/2019,4,0,0
poniente ,03/07/2019,4,15,14
pueblo nuevo ,03/07/2019,4,5,5
santa rosa ,03/07/2019,4,15,12
universidad ,03/07/2019,4,6,5
amanecer ,03/07/2019,5,7,7
centro ,03/07/2019,5,0,0
poniente ,03/07/2019,5,12,11
pueblo nuevo ,03/07/2019,5,6,5
santa rosa ,03/07/2019,5,9,8
universidad ,03/07/2019,5,7,6
amanecer ,03/07/2019,6,11,10
centro ,03/07/2019,6,0,0
poniente ,03/07/2019,6,7,6
pueblo nuevo ,03/07/2019,6,19,18
santa rosa ,03/07/2019,6,12,10
universidad ,03/07/2019,6,9,8
amanecer ,03/07/2019,7,16,15
centro ,03/07/2019,7,0,0
poniente ,03/07/2019,7,8,7
pueblo nuevo ,03/07/2019,7,49,46
santa rosa ,03/07/2019,7,32,28
universidad ,03/07/2019,7,8,7
amanecer ,03/07/2019,8,38,36
centro ,03/07/2019,8,0,0
poniente ,03/07/2019,8,10,9
pueblo nuevo ,03/07/2019,8,104,97
santa rosa ,03/07/2019,8,58,51
universidad ,03/07/2019,8,16,15
amanecer ,03/07/2019,9,67,64
centro ,03/07/2019,9,0,0
poniente ,03/07/2019,9,8,7
pueblo nuevo ,03/07/2019,9,134,126
santa rosa ,03/07/2019,9,108,95
universidad ,03/07/2019,9,21,20
amanecer ,03/07/2019,10,106,102
centro ,03/07/2019,10,0,0
poniente ,03/07/2019,10,8,7
pueblo nuevo ,03/07/2019,10,104,98
santa rosa ,03/07/2019,10,196,171
universidad ,03/07/2019,10,33,31
amanecer ,03/07/2019,11,87,84
centro ,03/07/2019,11,0,0
poniente ,03/07/2019,11,8,7
pueblo nuevo ,03/07/2019,11,57,55
santa rosa ,03/07/2019,11,146,129
universidad ,03/07/2019,11,20,19
amanecer ,03/07/2019,12,71,69
centro ,03/07/2019,12,0,0
poniente ,03/07/2019,12,12,11
pueblo nuevo ,03/07/2019,12,31,30
santa rosa ,03/07/2019,12,178,158
universidad ,03/07/2019,12,14,13
amanecer ,03/07/2019,13,72,70
centro ,03/07/2019,13,0,0
poniente ,03/07/2019,13,13,12
pueblo nuevo ,03/07/2019,13,59,56
santa rosa ,03/07/2019,13,119,103
universidad ,03/07/2019,13,14,13
amanecer ,03/07/2019,14,45,43
centro ,03/07/2019,14,0,0
poniente ,03/07/2019,14,12,11
pueblo nuevo ,03/07/2019,14,19,17
santa rosa ,03/07/2019,14,70,63
universidad ,03/07/2019,14,9,8
amanecer ,03/07/2019,15,56,54
centro ,03/07/2019,15,0,0
poniente ,03/07/2019,15,11,10
pueblo nuevo ,03/07/2019,15,35,33
santa rosa ,03/07/2019,15,60,51
universidad ,03/07/2019,15,12,11
amanecer ,03/07/2019,16,94,90
centro ,03/07/2019,16,0,0
poniente ,03/07/2019,16,11,10
pueblo nuevo ,03/07/2019,16,41,38
santa rosa ,03/07/2019,16,72,61
universidad ,03/07/2019,16,13,12
amanecer ,03/07/2019,17,168,161
centro ,03/07/2019,17,0,0
poniente ,03/07/2019,17,10,9
pueblo nuevo ,03/07/2019,17,43,41
santa rosa ,03/07/2019,17,103,91
universidad ,03/07/2019,17,21,20
amanecer ,03/07/2019,18,202,192
centro ,03/07/2019,18,0,0
poniente ,03/07/2019,18,9,8
pueblo nuevo ,03/07/2019,18,70,65
santa rosa ,03/07/2019,18,147,128
universidad ,03/07/2019,18,28,27
amanecer ,03/07/2019,19,266,248
centro ,03/07/2019,19,0,0
poniente ,03/07/2019,19,11,10
pueblo nuevo ,03/07/2019,19,85,80
santa rosa ,03/07/2019,19,343,285
universidad ,03/07/2019,19,33,31
amanecer ,03/07/2019,20,335,316
centro ,03/07/2019,20,0,0
poniente ,03/07/2019,20,16,15
pueblo nuevo ,03/07/2019,20,62,59
santa rosa ,03/07/2019,20,249,212
universidad ,03/07/2019,20,58,56
amanecer ,03/07/2019,21,434,401
centro ,03/07/2019,21,0,0
poniente ,03/07/2019,21,75,73
pueblo nuevo ,03/07/2019,21,119,111
santa rosa ,03/07/2019,21,319,267
universidad ,03/07/2019,21,153,150
amanecer ,03/07/2019,22,473,437
centro ,03/07/2019,22,0,0
poniente ,03/07/2019,22,56,54
pueblo nuevo ,03/07/2019,22,98,91
santa rosa ,03/07/2019,22,424,359
universidad ,03/07/2019,22,154,151
amanecer ,03/07/2019,23,539,496
centro ,03/07/2019,23,0,0
poniente ,03/07/2019,23,59,57
pueblo nuevo ,03/07/2019,23,448,407
santa rosa ,03/07/2019,23,552,454
universidad ,03/07/2019,23,99,97
amanecer ,04/07/2019,0,769,690
centro ,04/07/2019,0,0,0
poniente ,04/07/2019,0,44,42
pueblo nuevo ,04/07/2019,0,613,552
santa rosa ,04/07/2019,0,756,669
universidad ,04/07/2019,0,137,134
amanecer ,04/07/2019,1,729,660
centro ,04/07/2019,1,0,0
poniente ,04/07/2019,1,28,26
pueblo nuevo ,04/07/2019,1,486,435
santa rosa ,04/07/2019,1,859,765
universidad ,04/07/2019,1,136,133
amanecer ,04/07/2019,2,529,479
centro ,04/07/2019,2,0,0
poniente ,04/07/2019,2,30,28
pueblo nuevo ,04/07/2019,2,258,237
santa rosa ,04/07/2019,2,509,412
universidad ,04/07/2019,2,155,152
amanecer ,04/07/2019,3,294,274
centro ,04/07/2019,3,0,0
poniente ,04/07/2019,3,23,22
pueblo nuevo ,04/07/2019,3,285,259
santa rosa ,04/07/2019,3,371,303
universidad ,04/07/2019,3,125,122
amanecer ,04/07/2019,4,103,98
centro ,04/07/2019,4,0,0
poniente ,04/07/2019,4,101,98
pueblo nuevo ,04/07/2019,4,185,169
santa rosa ,04/07/2019,4,91,78
universidad ,04/07/2019,4,48,47
amanecer ,04/07/2019,5,95,90
centro ,04/07/2019,5,0,0
poniente ,04/07/2019,5,101,99
pueblo nuevo ,04/07/2019,5,69,64
santa rosa ,04/07/2019,5,94,79
universidad ,04/07/2019,5,55,53
amanecer ,04/07/2019,6,34,32
centro ,04/07/2019,6,0,0
poniente ,04/07/2019,6,59,57
pueblo nuevo ,04/07/2019,6,60,56
santa rosa ,04/07/2019,6,60,50
universidad ,04/07/2019,6,25,24
amanecer ,04/07/2019,7,43,41
centro ,04/07/2019,7,0,0
poniente ,04/07/2019,7,78,75
pueblo nuevo ,04/07/2019,7,89,83
santa rosa ,04/07/2019,7,70,59
universidad ,04/07/2019,7,24,23
amanecer ,04/07/2019,8,50,48
centro ,04/07/2019,8,0,0
poniente ,04/07/2019,8,59,57
pueblo nuevo ,04/07/2019,8,67,64
santa rosa ,04/07/2019,8,104,89
universidad ,04/07/2019,8,20,19
amanecer ,04/07/2019,9,45,43
centro ,04/07/2019,9,0,0
poniente ,04/07/2019,9,44,43
pueblo nuevo ,04/07/2019,9,61,58
santa rosa ,04/07/2019,9,100,85
universidad ,04/07/2019,9,20,19
amanecer ,04/07/2019,10,40,39
centro ,04/07/2019,10,0,0
poniente ,04/07/2019,10,16,14
pueblo nuevo ,04/07/2019,10,58,54
santa rosa ,04/07/2019,10,97,84
universidad ,04/07/2019,10,24,23
amanecer ,04/07/2019,11,31,30
centro ,04/07/2019,11,0,0
poniente ,04/07/2019,11,8,7
pueblo nuevo ,04/07/2019,11,69,65
santa rosa ,04/07/2019,11,103,88
universidad ,04/07/2019,11,10,9
amanecer ,04/07/2019,12,20,19
centro ,04/07/2019,12,0,0
poniente ,04/07/2019,12,10,9
pueblo nuevo ,04/07/2019,12,65,61
santa rosa ,04/07/2019,12,60,51
universidad ,04/07/2019,12,8,7
amanecer ,04/07/2019,13,26,25
centro ,04/07/2019,13,0,0
poniente ,04/07/2019,13,7,6
pueblo nuevo ,04/07/2019,13,48,46
santa rosa ,04/07/2019,13,43,37
universidad ,04/07/2019,13,9,8
amanecer ,04/07/2019,14,37,35
centro ,04/07/2019,14,0,0
poniente ,04/07/2019,14,12,11
pueblo nuevo ,04/07/2019,14,42,39
santa rosa ,04/07/2019,14,43,37
universidad ,04/07/2019,14,11,10
amanecer ,04/07/2019,15,44,42
centro ,04/07/2019,15,0,0
poniente ,04/07/2019,15,6,5
pueblo nuevo ,04/07/2019,15,46,43
santa rosa ,04/07/2019,15,62,53
universidad ,04/07/2019,15,12,11
amanecer ,04/07/2019,16,49,47
centro ,04/07/2019,16,0,0
poniente ,04/07/2019,16,7,6
pueblo nuevo ,04/07/2019,16,96,90
santa rosa ,04/07/2019,16,70,60
universidad ,04/07/2019,16,15,14
amanecer ,04/07/2019,17,112,108
centro ,04/07/2019,17,0,0
poniente ,04/07/2019,17,15,14
pueblo nuevo ,04/07/2019,17,208,192
santa rosa ,04/07/2019,17,133,111
universidad ,04/07/2019,17,34,32
amanecer ,04/07/2019,18,466,427
centro ,04/07/2019,18,0,0
poniente ,04/07/2019,18,23,22
pueblo nuevo ,04/07/2019,18,207,195
santa rosa ,04/07/2019,18,225,184
universidad ,04/07/2019,18,98,95
amanecer ,04/07/2019,19,659,596
centro ,04/07/2019,19,0,0
poniente ,04/07/2019,19,26,25
pueblo nuevo ,04/07/2019,19,162,151
santa rosa ,04/07/2019,19,538,437
universidad ,04/07/2019,19,163,159
amanecer ,04/07/2019,20,603,545
centro ,04/07/2019,20,0,0
poniente ,04/07/2019,20,37,36
pueblo nuevo ,04/07/2019,20,95,88
santa rosa ,04/07/2019,20,541,441
universidad ,04/07/2019,20,182,178
amanecer ,04/07/2019,21,552,502
centro ,04/07/2019,21,0,0
poniente ,04/07/2019,21,28,26
pueblo nuevo ,04/07/2019,21,137,128
santa rosa ,04/07/2019,21,190,161
universidad ,04/07/2019,21,214,210
amanecer ,04/07/2019,22,615,557
centro ,04/07/2019,22,0,0
poniente ,04/07/2019,22,30,29
pueblo nuevo ,04/07/2019,22,108,101
santa rosa ,04/07/2019,22,306,258
universidad ,04/07/2019,22,243,239
amanecer ,04/07/2019,23,881,794
centro ,04/07/2019,23,0,0
poniente ,04/07/2019,23,52,50
pueblo nuevo ,04/07/2019,23,194,180
santa rosa ,04/07/2019,23,424,348
universidad ,04/07/2019,23,351,345
amanecer ,05/07/2019,0,994,973
centro ,05/07/2019,0,0,0
poniente ,05/07/2019,0,68,66
pueblo nuevo ,05/07/2019,0,123,114
santa rosa ,05/07/2019,0,330,262
universidad ,05/07/2019,0,317,312
amanecer ,05/07/2019,1,790,700
centro ,05/07/2019,1,0,0
poniente ,05/07/2019,1,51,49
pueblo nuevo ,05/07/2019,1,60,57
santa rosa ,05/07/2019,1,198,167
universidad ,05/07/2019,1,268,263
amanecer ,05/07/2019,2,613,542
centro ,05/07/2019,2,0,0
poniente ,05/07/2019,2,48,46
pueblo nuevo ,05/07/2019,2,35,32
santa rosa ,05/07/2019,2,198,166
universidad ,05/07/2019,2,173,169
amanecer ,05/07/2019,3,655,575
centro ,05/07/2019,3,0,0
poniente ,05/07/2019,3,49,47
pueblo nuevo ,05/07/2019,3,45,42
santa rosa ,05/07/2019,3,151,126
universidad ,05/07/2019,3,94,92
amanecer ,05/07/2019,4,589,519
centro ,05/07/2019,4,0,0
poniente ,05/07/2019,4,24,23
pueblo nuevo ,05/07/2019,4,35,32
santa rosa ,05/07/2019,4,135,112
universidad ,05/07/2019,4,88,86
amanecer ,05/07/2019,5,484,430
centro ,05/07/2019,5,0,0
poniente ,05/07/2019,5,22,21
pueblo nuevo ,05/07/2019,5,69,65
santa rosa ,05/07/2019,5,116,96
universidad ,05/07/2019,5,50,48
amanecer ,05/07/2019,6,374,336
centro ,05/07/2019,6,0,0
poniente ,05/07/2019,6,19,18
pueblo nuevo ,05/07/2019,6,45,42
santa rosa ,05/07/2019,6,70,60
universidad ,05/07/2019,6,59,57
amanecer ,05/07/2019,7,549,488
centro ,05/07/2019,7,0,0
poniente ,05/07/2019,7,26,25
pueblo nuevo ,05/07/2019,7,134,124
santa rosa ,05/07/2019,7,207,171
universidad ,05/07/2019,7,84,82
amanecer ,05/07/2019,8,670,597
centro ,05/07/2019,8,0,0
poniente ,05/07/2019,8,48,46
pueblo nuevo ,05/07/2019,8,169,155
santa rosa ,05/07/2019,8,200,165
universidad ,05/07/2019,8,148,145
amanecer ,05/07/2019,9,606,542
centro ,05/07/2019,9,0,0
poniente ,05/07/2019,9,37,35
pueblo nuevo ,05/07/2019,9,41,38
santa rosa ,05/07/2019,9,164,139
universidad ,05/07/2019,9,100,97
amanecer ,05/07/2019,10,120,113
centro ,05/07/2019,10,0,0
poniente ,05/07/2019,10,9,8
pueblo nuevo ,05/07/2019,10,60,56
santa rosa ,05/07/2019,10,125,106
universidad ,05/07/2019,10,23,22
amanecer ,05/07/2019,11,50,48
centro ,05/07/2019,11,0,0
poniente ,05/07/2019,11,12,11
pueblo nuevo ,05/07/2019,11,70,66
santa rosa ,05/07/2019,11,94,78
universidad ,05/07/2019,11,17,16
amanecer ,05/07/2019,12,29,28
centro ,05/07/2019,12,0,0
poniente ,05/07/2019,12,9,8
pueblo nuevo ,05/07/2019,12,67,63
santa rosa ,05/07/2019,12,51,43
universidad ,05/07/2019,12,9,8
amanecer ,05/07/2019,13,26,25
centro ,05/07/2019,13,0,0
poniente ,05/07/2019,13,6,5
pueblo nuevo ,05/07/2019,13,39,37
santa rosa ,05/07/2019,13,35,31
universidad ,05/07/2019,13,7,6
amanecer ,05/07/2019,14,22,21
centro ,05/07/2019,14,0,0
poniente ,05/07/2019,14,5,4
pueblo nuevo ,05/07/2019,14,46,44
santa rosa ,05/07/2019,14,47,41
universidad ,05/07/2019,14,7,6
amanecer ,05/07/2019,15,38,37
centro ,05/07/2019,15,0,0
poniente ,05/07/2019,15,8,7
pueblo nuevo ,05/07/2019,15,50,47
santa rosa ,05/07/2019,15,45,40
universidad ,05/07/2019,15,10,9
amanecer ,05/07/2019,16,40,38
centro ,05/07/2019,16,0,0
poniente ,05/07/2019,16,11,10
pueblo nuevo ,05/07/2019,16,89,84
santa rosa ,05/07/2019,16,64,54
universidad ,05/07/2019,16,11,10
amanecer ,05/07/2019,17,148,142
centro ,05/07/2019,17,0,0
poniente ,05/07/2019,17,18,17
pueblo nuevo ,05/07/2019,17,46,44
santa rosa ,05/07/2019,17,179,152
universidad ,05/07/2019,17,36,34
amanecer ,05/07/2019,18,499,461
centro ,05/07/2019,18,0,0
poniente ,05/07/2019,18,32,30
pueblo nuevo ,05/07/2019,18,93,88
santa rosa ,05/07/2019,18,379,312
universidad ,05/07/2019,18,85,83
amanecer ,05/07/2019,19,519,479
centro ,05/07/2019,19,0,0
poniente ,05/07/2019,19,23,22
pueblo nuevo ,05/07/2019,19,69,65
santa rosa ,05/07/2019,19,423,339
universidad ,05/07/2019,19,157,154
amanecer ,05/07/2019,20,649,596
centro ,05/07/2019,20,0,0
poniente ,05/07/2019,20,37,35
pueblo nuevo ,05/07/2019,20,127,118
santa rosa ,05/07/2019,20,142,120
universidad ,05/07/2019,20,157,154
amanecer ,05/07/2019,21,741,680
centro ,05/07/2019,21,0,0
poniente ,05/07/2019,21,46,44
pueblo nuevo ,05/07/2019,21,84,79
santa rosa ,05/07/2019,21,98,84
universidad ,05/07/2019,21,226,222
amanecer ,05/07/2019,22,677,610
centro ,05/07/2019,22,0,0
poniente ,05/07/2019,22,30,28
pueblo nuevo ,05/07/2019,22,94,88
santa rosa ,05/07/2019,22,121,103
universidad ,05/07/2019,22,270,266
amanecer ,05/07/2019,23,771,703
centro ,05/07/2019,23,0,0
poniente ,05/07/2019,23,22,20
pueblo nuevo ,05/07/2019,23,80,75
santa rosa ,05/07/2019,23,122,105
universidad ,05/07/2019,23,255,251
amanecer ,06/07/2019,0,343,310
centro ,06/07/2019,0,0,0
poniente ,06/07/2019,0,47,45
pueblo nuevo ,06/07/2019,0,55,53
santa rosa ,06/07/2019,0,128,107
universidad ,06/07/2019,0,162,159
amanecer ,06/07/2019,1,333,303
centro ,06/07/2019,1,0,0
poniente ,06/07/2019,1,76,74
pueblo nuevo ,06/07/2019,1,112,104
santa rosa ,06/07/2019,1,168,137
universidad ,06/07/2019,1,248,244
amanecer ,06/07/2019,2,273,250
centro ,06/07/2019,2,0,0
poniente ,06/07/2019,2,15,14
pueblo nuevo ,06/07/2019,2,442,399
santa rosa ,06/07/2019,2,147,118
universidad ,06/07/2019,2,134,131
amanecer ,06/07/2019,3,277,253
centro ,06/07/2019,3,0,0
poniente ,06/07/2019,3,28,26
pueblo nuevo ,06/07/2019,3,344,312
santa rosa ,06/07/2019,3,56,47
universidad ,06/07/2019,3,73,71
amanecer ,06/07/2019,4,352,319
centro ,06/07/2019,4,0,0
poniente ,06/07/2019,4,38,36
pueblo nuevo ,06/07/2019,4,231,210
santa rosa ,06/07/2019,4,108,88
universidad ,06/07/2019,4,58,56
amanecer ,06/07/2019,5,399,358
centro ,06/07/2019,5,0,0
poniente ,06/07/2019,5,40,38
pueblo nuevo ,06/07/2019,5,93,86
santa rosa ,06/07/2019,5,99,82
universidad ,06/07/2019,5,68,66
amanecer ,06/07/2019,6,453,407
centro ,06/07/2019,6,0,0
poniente ,06/07/2019,6,36,34
pueblo nuevo ,06/07/2019,6,106,99
santa rosa ,06/07/2019,6,143,118
universidad ,06/07/2019,6,53,51
amanecer ,06/07/2019,7,480,428
centro ,06/07/2019,7,0,0
poniente ,06/07/2019,7,36,34
pueblo nuevo ,06/07/2019,7,100,93
santa rosa ,06/07/2019,7,155,125
universidad ,06/07/2019,7,70,67
amanecer ,06/07/2019,8,214,198
centro ,06/07/2019,8,0,0
poniente ,06/07/2019,8,96,94
pueblo nuevo ,06/07/2019,8,99,91
santa rosa ,06/07/2019,8,142,118
universidad ,06/07/2019,8,49,47
amanecer ,06/07/2019,9,164,156
centro ,06/07/2019,9,0,0
poniente ,06/07/2019,9,117,114
pueblo nuevo ,06/07/2019,9,159,148
santa rosa ,06/07/2019,9,224,183
universidad ,06/07/2019,9,82,79
amanecer ,06/07/2019,10,283,267
centro ,06/07/2019,10,0,0
poniente ,06/07/2019,10,28,27
pueblo nuevo ,06/07/2019,10,204,190
santa rosa ,06/07/2019,10,170,140
universidad ,06/07/2019,10,124,121
amanecer ,06/07/2019,11,168,160
centro ,06/07/2019,11,0,0
poniente ,06/07/2019,11,31,29
pueblo nuevo ,06/07/2019,11,120,111
santa rosa ,06/07/2019,11,121,104
universidad ,06/07/2019,11,72,69
amanecer ,06/07/2019,12,164,157
centro ,06/07/2019,12,0,0
poniente ,06/07/2019,12,57,55
pueblo nuevo ,06/07/2019,12,129,122
santa rosa ,06/07/2019,12,154,134
universidad ,06/07/2019,12,82,80
amanecer ,06/07/2019,13,184,177
centro ,06/07/2019,13,0,0
poniente ,06/07/2019,13,40,39
pueblo nuevo ,06/07/2019,13,147,139
santa rosa ,06/07/2019,13,142,126
universidad ,06/07/2019,13,108,105
amanecer ,06/07/2019,14,95,93
centro ,06/07/2019,14,0,0
poniente ,06/07/2019,14,11,10
pueblo nuevo ,06/07/2019,14,212,199
santa rosa ,06/07/2019,14,204,184
universidad ,06/07/2019,14,25,23
